;undefined;undefined;undefined
433;220;true;#000000
433;228;true;#000000
433;232;true;#000000
434;232;true;#000000
435;232;true;#000000
449;225;true;#000000
452;222;true;#000000
452;212;true;#000000
451;205;true;#000000
449;204;true;#000000
446;204;true;#000000
442;205;true;#000000
434;215;true;#000000
430;233;true;#000000
430;239;true;#000000
429;241;true;#000000
430;241;true;#000000
435;240;true;#000000
438;236;true;#000000
440;227;true;#000000
440;213;true;#000000
438;209;true;#000000
434;205;true;#000000
432;205;true;#000000
425;210;true;#000000
416;215;true;#000000
413;241;true;#000000
416;251;true;#000000
418;252;true;#000000
419;252;true;#000000
420;252;true;#000000
422;251;true;#000000
424;242;true;#000000
424;230;true;#000000
421;219;true;#000000
414;216;true;#000000
412;216;true;#000000
409;216;true;#000000
400;222;true;#000000
397;231;true;#000000
397;238;true;#000000
403;242;true;#000000
404;242;true;#000000
412;242;true;#000000
423;235;true;#000000
429;232;true;#000000
431;232;true;#000000
431;224;true;#000000
431;223;true;#000000
425;221;true;#000000
417;222;true;#000000
410;238;true;#000000
412;250;true;#000000
416;251;true;#000000
425;245;true;#000000
425;225;true;#000000
424;219;true;#000000
422;219;true;#000000
418;219;true;#000000
414;227;true;#000000
414;239;true;#000000
415;246;true;#000000
418;249;true;#000000
419;250;true;#000000
420;250;true;#000000
424;247;true;#000000
429;241;true;#000000
430;231;true;#000000
429;215;true;#000000
421;206;true;#000000
416;206;true;#000000
414;206;true;#000000
407;211;true;#000000
403;236;true;#000000
406;242;true;#000000
408;242;true;#000000
411;242;true;#000000
415;241;true;#000000
427;219;true;#000000
435;177;true;#000000
435;163;true;#000000
435;162;true;#000000
432;164;true;#000000
428;169;true;#000000
426;175;true;#000000
425;184;true;#000000
426;185;true;#000000
428;185;true;#000000
436;179;true;#000000
443;158;true;#000000
443;120;true;#000000
436;111;true;#000000
434;111;true;#000000
426;114;true;#000000
418;118;true;#000000
415;120;true;#000000
415;121;true;#000000
418;121;true;#000000
421;121;true;#000000
429;118;true;#000000
437;110;true;#000000
437;103;true;#000000
437;99;true;#000000
433;96;true;#000000
430;96;true;#000000
425;100;true;#000000
423;114;true;#000000
423;123;true;#000000
423;124;true;#000000
425;121;true;#000000
425;115;true;#000000
422;96;true;#000000
411;77;true;#000000
406;73;true;#000000
401;72;true;#000000
397;80;true;#000000
396;91;true;#000000
396;103;true;#000000
399;105;true;#000000
400;106;true;#000000
405;106;true;#000000
418;95;true;#000000
423;76;true;#000000
423;67;true;#000000
423;65;true;#000000
420;65;true;#000000
412;70;true;#000000
405;75;true;#000000
403;79;true;#000000
403;86;true;#000000
407;90;true;#000000
416;94;true;#000000
419;94;true;#000000
426;90;true;#000000
429;88;true;#000000
430;80;true;#000000
430;70;true;#000000
430;64;true;#000000
428;63;true;#000000
424;63;true;#000000
417;65;true;#000000
412;71;true;#000000
410;82;true;#000000
410;89;true;#000000
412;92;true;#000000
415;95;true;#000000
417;95;true;#000000
424;87;true;#000000
425;70;true;#000000
421;52;true;#000000
417;46;true;#000000
414;46;true;#000000
408;51;true;#000000
406;58;true;#000000
406;62;true;#000000
406;70;true;#000000
408;72;true;#000000
409;72;true;#000000
413;72;true;#000000
418;65;true;#000000
418;53;true;#000000
412;42;true;#000000
411;42;true;#000000
410;42;true;#000000
408;42;true;#000000
404;49;true;#000000
404;60;true;#000000
404;66;true;#000000
407;66;true;#000000
414;63;true;#000000
423;55;true;#000000
424;37;true;#000000
419;35;true;#000000
414;37;true;#000000
407;42;true;#000000
401;50;true;#000000
402;71;true;#000000
417;87;true;#000000
423;89;true;#000000
424;89;true;#000000
424;88;true;#000000
424;85;true;#000000
424;83;true;#000000
421;84;true;#000000
415;88;true;#000000
409;103;true;#000000
407;121;true;#000000
407;133;true;#000000
409;139;true;#000000
411;141;true;#000000
412;141;true;#000000
413;141;true;#000000
415;141;true;#000000
415;137;true;#000000
415;129;true;#000000
415;128;true;#000000
415;133;true;#000000
415;140;true;#000000
415;150;true;#000000
415;156;true;#000000
419;159;true;#000000
424;160;true;#000000
428;160;true;#000000
438;154;true;#000000
441;144;true;#000000
441;140;true;#000000
439;141;true;#000000
435;143;true;#000000
429;153;true;#000000
427;160;true;#000000
427;169;true;#000000
427;174;true;#000000
427;176;true;#000000
427;171;true;#000000
425;161;true;#000000
421;149;true;#000000
413;131;true;#000000
409;116;true;#000000
409;115;true;#000000
409;127;true;#000000
409;143;true;#000000
414;172;true;#000000
414;177;true;#000000
414;179;true;#000000
414;178;true;#000000
414;158;true;#000000
403;121;true;#000000
392;86;true;#000000
392;85;true;#000000
392;86;true;#000000
392;91;true;#000000
392;115;true;#000000
392;127;true;#000000
392;130;true;#000000
392;125;true;#000000
392;119;true;#000000
379;88;true;#000000
375;86;true;#000000
374;86;true;#000000
372;86;true;#000000
372;99;true;#000000
372;111;true;#000000
372;119;true;#000000
376;122;true;#000000
378;122;true;#000000
384;121;true;#000000
388;118;true;#000000
389;109;true;#000000
389;100;true;#000000
389;97;true;#000000
386;97;true;#000000
378;102;true;#000000
375;106;true;#000000
374;133;true;#000000
384;151;true;#000000
396;158;true;#000000
406;159;true;#000000
410;156;true;#000000
411;155;true;#000000
407;135;true;#000000
402;129;true;#000000
402;128;true;#000000
399;128;true;#000000
398;139;true;#000000
398;170;true;#000000
398;175;true;#000000
400;174;true;#000000
403;171;true;#000000
405;155;true;#000000
402;134;true;#000000
400;134;true;#000000
396;134;true;#000000
392;137;true;#000000
386;148;true;#000000
383;174;true;#000000
386;183;true;#000000
391;189;true;#000000
393;189;true;#000000
396;188;true;#000000
400;180;true;#000000
400;164;true;#000000
398;167;true;#000000
397;174;true;#000000
397;191;true;#000000
396;199;true;#000000
400;202;true;#000000
408;202;true;#000000
411;202;true;#000000
414;199;true;#000000
415;184;true;#000000
413;158;true;#000000
401;140;true;#000000
398;137;true;#000000
396;137;true;#000000
391;140;true;#000000
388;147;true;#000000
388;153;true;#000000
388;157;true;#000000
388;158;true;#000000
392;158;true;#000000
399;126;true;#000000
398;113;true;#000000
397;112;true;#000000
396;112;true;#000000
391;114;true;#000000
388;116;true;#000000
385;127;true;#000000
385;142;true;#000000
385;149;true;#000000
386;149;true;#000000
388;149;true;#000000
391;145;true;#000000
386;121;true;#000000
377;101;true;#000000
373;91;true;#000000
371;91;true;#000000
367;93;true;#000000
357;114;true;#000000
357;121;true;#000000
360;125;true;#000000
363;124;true;#000000
366;120;true;#000000
367;108;true;#000000
366;94;true;#000000
363;86;true;#000000
361;86;true;#000000
356;90;true;#000000
354;98;true;#000000
356;103;true;#000000
359;104;true;#000000
362;104;true;#000000
376;91;true;#000000
376;69;true;#000000
373;59;true;#000000
372;59;true;#000000
367;60;true;#000000
360;65;true;#000000
359;76;true;#000000
359;83;true;#000000
363;84;true;#000000
367;84;true;#000000
377;79;true;#000000
383;74;true;#000000
386;71;true;#000000
384;61;true;#000000
377;59;true;#000000
369;59;true;#000000
361;65;true;#000000
358;67;true;#000000
358;70;true;#000000
363;72;true;#000000
379;70;true;#000000
385;66;true;#000000
385;65;true;#000000
384;63;true;#000000
378;66;true;#000000
374;67;true;#000000
372;68;true;#000000
371;74;true;#000000
377;89;true;#000000
389;96;true;#000000
400;99;true;#000000
406;97;true;#000000
408;95;true;#000000
409;93;true;#000000
409;92;true;#000000
408;92;true;#000000
400;96;true;#000000
392;112;true;#000000
388;138;true;#000000
388;163;true;#000000
388;175;true;#000000
403;198;true;#000000
405;199;true;#000000
407;199;true;#000000
410;197;true;#000000
413;190;true;#000000
413;184;true;#000000
407;166;true;#000000
400;154;true;#000000
394;150;true;#000000
391;149;true;#000000
387;151;true;#000000
385;166;true;#000000
385;184;true;#000000
390;199;true;#000000
393;203;true;#000000
394;202;true;#000000
397;201;true;#000000
389;162;true;#000000
382;156;true;#000000
375;152;true;#000000
371;153;true;#000000
360;177;true;#000000
360;198;true;#000000
360;219;true;#000000
360;223;true;#000000
361;224;true;#000000
372;221;true;#000000
382;214;true;#000000
384;205;true;#000000
385;194;true;#000000
384;194;true;#000000
383;194;true;#000000
383;198;true;#000000
383;209;true;#000000
389;212;true;#000000
395;212;true;#000000
399;212;true;#000000
404;210;true;#000000
406;207;true;#000000
406;195;true;#000000
370;169;true;#000000
348;156;true;#000000
345;155;true;#000000
343;155;true;#000000
342;168;true;#000000
347;189;true;#000000
357;204;true;#000000
360;206;true;#000000
363;206;true;#000000
365;204;true;#000000
370;197;true;#000000
371;172;true;#000000
359;142;true;#000000
343;123;true;#000000
335;119;true;#000000
331;119;true;#000000
327;120;true;#000000
324;124;true;#000000
326;137;true;#000000
335;149;true;#000000
342;150;true;#000000
347;147;true;#000000
350;143;true;#000000
346;128;true;#000000
341;121;true;#000000
335;123;true;#000000
334;125;true;#000000
333;130;true;#000000
337;138;true;#000000
342;141;true;#000000
346;141;true;#000000
335;110;true;#000000
331;103;true;#000000
327;103;true;#000000
324;107;true;#000000
323;124;true;#000000
323;142;true;#000000
324;150;true;#000000
325;151;true;#000000
328;151;true;#000000
341;145;true;#000000
375;122;true;#000000
389;104;true;#000000
390;87;true;#000000
381;73;true;#000000
374;69;true;#000000
363;67;true;#000000
354;67;true;#000000
341;73;true;#000000
332;80;true;#000000
330;93;true;#000000
330;102;true;#000000
345;112;true;#000000
356;113;true;#000000
361;113;true;#000000
365;110;true;#000000
371;106;true;#000000
372;93;true;#000000
367;77;true;#000000
362;71;true;#000000
358;71;true;#000000
338;86;true;#000000
338;100;true;#000000
344;111;true;#000000
352;116;true;#000000
373;121;true;#000000
381;120;true;#000000
382;118;true;#000000
383;115;true;#000000
370;106;true;#000000
341;97;true;#000000
326;95;true;#000000
320;98;true;#000000
316;106;true;#000000
312;133;true;#000000
312;145;true;#000000
312;149;true;#000000
313;149;true;#000000
317;147;true;#000000
331;131;true;#000000
339;107;true;#000000
344;78;true;#000000
344;75;true;#000000
342;82;true;#000000
335;131;true;#000000
333;152;true;#000000
332;155;true;#000000
335;154;true;#000000
343;139;true;#000000
345;127;true;#000000
347;102;true;#000000
347;91;true;#000000
346;91;true;#000000
340;102;true;#000000
339;119;true;#000000
339;128;true;#000000
340;128;true;#000000
344;126;true;#000000
359;116;true;#000000
363;105;true;#000000
366;96;true;#000000
365;96;true;#000000
364;106;true;#000000
363;118;true;#000000
363;121;true;#000000
366;120;true;#000000
377;110;true;#000000
378;98;true;#000000
378;89;true;#000000
378;87;true;#000000
372;99;true;#000000
367;130;true;#000000
367;157;true;#000000
370;160;true;#000000
386;146;true;#000000
389;115;true;#000000
388;98;true;#000000
387;98;true;#000000
382;98;true;#000000
377;111;true;#000000
375;161;true;#000000
375;173;true;#000000
376;173;true;#000000
377;170;true;#000000
377;150;true;#000000
377;125;true;#000000
372;109;true;#000000
370;107;true;#000000
369;107;true;#000000
367;109;true;#000000
362;124;true;#000000
362;144;true;#000000
362;161;true;#000000
361;163;true;#000000
361;158;true;#000000
361;152;true;#000000
355;129;true;#000000
353;124;true;#000000
347;126;true;#000000
343;134;true;#000000
343;148;true;#000000
343;154;true;#000000
343;156;true;#000000
343;155;true;#000000
343;147;true;#000000
343;132;true;#000000
343;124;true;#000000
343;123;true;#000000
341;124;true;#000000
335;132;true;#000000
334;140;true;#000000
334;143;true;#000000
335;143;true;#000000
335;138;true;#000000
335;121;true;#000000
332;107;true;#000000
331;103;true;#000000
330;103;true;#000000
329;103;true;#000000
323;106;true;#000000
320;115;true;#000000
319;119;true;#000000
319;120;true;#000000
321;122;true;#000000
320;122;true;#000000
