;undefined;undefined;undefined
214;259;true;rgba(1,1,1,1)
;undefined;undefined;undefined
141;132;false;#000000
129;219;false;#000000
7;11;false;#000000
8;15;false;#000000
11;10;false;#000000
11;10;false;#000000
10;10;true;#000000
9;10;true;#000000
8;10;true;#000000
6;10;true;#000000
6;11;true;#000000
6;12;true;#000000
6;14;true;#000000
6;17;true;#000000
6;19;true;#000000
6;21;true;#000000
6;22;true;#000000
6;23;true;#000000
7;23;true;#000000
8;23;true;#000000
13;20;true;#000000
15;19;false;#000000
15;18;true;#000000
15;17;false;#000000
15;15;true;#000000
15;13;false;#000000
15;16;true;#000000
14;20;true;#000000
;undefined;undefined;undefined
11;13;false;#000000
;undefined;undefined;undefined
8;8;false;#000000
11;8;false;#000000
11;8;false;#000000
;undefined;undefined;undefined
15;9;false;#000000
13;9;false;#000000
12;9;true;#000000
11;9;true;#000000
11;9;false;#000000
9;9;true;#000000
5;11;false;#000000
4;12;true;#000000
3;12;true;#000000
3;13;true;#000000
3;16;true;#000000
11;25;false;#000000
11;26;true;#000000
12;26;true;#000000
14;28;true;#000000
21;29;false;#000000
23;29;true;#000000
23;28;true;#000000
25;28;true;#000000
30;25;true;#000000
33;23;true;#000000
36;22;true;#000000
39;16;false;#000000
19;8;false;#000000
18;8;true;#000000
16;8;true;#000000
15;8;true;#000000
14;8;true;#000000
13;9;true;#000000
11;10;true;#000000
8;11;true;#000000
7;13;true;#000000
6;14;true;#000000
6;17;true;#000000
6;24;true;#000000
6;26;true;#000000
6;29;true;#000000
13;33;false;#000000
13;37;true;#000000
13;42;true;#000000
13;45;true;#000000
13;59;true;#000000
22;80;false;#000000
23;84;true;#000000
24;84;true;#000000
30;90;true;#000000
60;114;false;#000000
65;121;true;#000000
68;125;true;#000000
77;138;true;#000000
82;141;true;#000000
93;152;true;#000000
114;179;false;#000000
117;187;true;#000000
117;193;true;#000000
118;198;true;#000000
118;200;true;#000000
120;208;true;#000000
127;216;true;#000000
133;228;true;#000000
138;235;true;#000000
139;239;true;#000000
117;238;false;#000000
112;233;true;#000000
106;213;true;#000000
103;201;true;#000000
102;171;true;#000000
102;146;true;#000000
102;134;true;#000000
100;123;true;#000000
97;114;true;#000000
10;13;false;#000000
10;12;true;#000000
10;11;true;#000000
10;9;true;#000000
11;9;true;#000000
16;8;true;#000000
18;7;true;#000000
21;5;true;#000000
23;4;true;#000000
27;3;true;#000000
30;3;true;#000000
34;3;true;#000000
36;3;true;#000000
39;3;true;#000000
43;3;true;#000000
46;3;true;#000000
47;3;true;#000000
51;3;true;#000000
52;4;true;#000000
56;5;true;#000000
66;45;false;#000000
66;44;true;#000000
61;35;true;#000000
43;23;true;#000000
28;15;true;#000000
3;7;true;#000000
84;109;false;#000000
84;103;true;#000000
84;82;true;#000000
84;72;true;#000000
78;48;true;#000000
68;33;true;#000000
60;30;true;#000000
37;18;true;#000000
18;10;true;#000000
12;114;false;#000000
12;113;true;#000000
12;105;true;#000000
12;97;true;#000000
12;76;true;#000000
12;71;true;#000000
12;48;true;#000000
12;18;true;#000000
19;13;false;#000000
19;14;true;#000000
19;17;true;#000000
21;21;true;#000000
26;31;true;#000000
31;39;true;#000000
39;51;true;#000000
40;52;true;#000000
40;53;true;#000000
45;56;true;#000000
53;61;true;#000000
58;65;true;#000000
75;72;true;#000000
82;74;true;#000000
88;77;true;#000000
111;84;true;#000000
119;88;true;#000000
134;94;true;#000000
138;95;true;#000000
179;109;true;#000000
191;113;true;#000000
222;123;true;#000000
229;124;true;#000000
261;134;true;#000000
270;136;true;#000000
296;140;true;#000000
303;140;true;#000000
304;140;true;#000000
305;140;true;#000000
306;140;true;#000000
306;141;true;#000000
305;141;true;#000000
300;145;true;#000000
288;152;true;#000000
283;157;true;#000000
276;160;true;#000000
275;160;true;#000000
275;161;true;#000000
273;163;true;#000000
271;163;true;#000000
223;208;false;#000000
223;209;true;#000000
223;210;true;#000000
221;211;true;#000000
211;216;false;#000000
249;215;false;#000000
249;215;false;#000000
234;212;false;#000000
227;219;false;#000000
228;219;true;#000000
237;229;true;#000000
242;235;true;#000000
248;239;true;#000000
251;240;true;#000000
253;242;true;#000000
254;242;true;#000000
255;242;true;#000000
256;242;true;#000000
242;210;true;#000000
239;209;true;#000000
238;209;true;#000000
236;209;true;#000000
231;218;true;#000000
229;225;true;#000000
228;227;true;#000000
228;226;true;#000000
228;219;true;#000000
228;217;true;#000000
227;211;true;#000000
222;206;true;#000000
221;206;true;#000000
220;209;true;#000000
220;210;true;#000000
220;212;true;#000000
221;213;true;#000000
225;214;true;#000000
226;214;true;#000000
228;214;true;#000000
229;214;true;#000000
231;214;true;#000000
232;214;true;#000000
236;212;true;#000000
237;211;true;#000000
238;211;true;#000000
240;213;true;#000000
246;228;true;#000000
253;238;true;#000000
257;239;true;#000000
258;239;true;#000000
261;237;true;#000000
261;236;true;#000000
261;235;true;#000000
261;234;true;#000000
257;233;true;#000000
251;231;true;#000000
246;231;true;#000000
244;231;true;#000000
239;236;true;#000000
238;247;true;#000000
238;257;true;#000000
241;264;true;#000000
245;266;true;#000000
250;266;true;#000000
253;264;true;#000000
266;232;true;#000000
266;219;true;#000000
250;202;true;#000000
243;197;true;#000000
242;197;true;#000000
241;198;true;#000000
235;224;true;#000000
235;225;true;#000000
238;225;true;#000000
241;224;true;#000000
247;214;true;#000000
247;208;true;#000000
247;206;true;#000000
240;202;true;#000000
238;201;true;#000000
236;201;true;#000000
228;217;true;#000000
227;221;true;#000000
227;222;true;#000000
233;222;true;#000000
236;220;true;#000000
236;216;true;#000000
236;213;true;#000000
232;207;true;#000000
231;206;true;#000000
228;226;true;#000000
233;226;true;#000000
247;220;true;#000000
247;216;true;#000000
247;203;true;#000000
241;199;true;#000000
231;199;true;#000000
219;215;true;#000000
210;237;true;#000000
216;239;true;#000000
229;239;true;#000000
234;239;true;#000000
250;227;true;#000000
250;221;true;#000000
240;213;true;#000000
233;211;true;#000000
227;211;true;#000000
219;220;true;#000000
215;238;true;#000000
217;244;true;#000000
225;244;true;#000000
234;243;true;#000000
239;239;true;#000000
242;221;true;#000000
237;211;true;#000000
226;207;true;#000000
214;207;true;#000000
208;217;true;#000000
207;222;true;#000000
207;226;true;#000000
223;234;true;#000000
234;234;true;#000000
235;234;true;#000000
236;218;true;#000000
229;209;true;#000000
223;208;true;#000000
213;228;true;#000000
207;250;true;#000000
208;253;true;#000000
225;257;true;#000000
226;257;true;#000000
241;236;true;#000000
241;225;true;#000000
224;215;true;#000000
221;214;true;#000000
217;213;true;#000000
199;216;true;#000000
199;221;true;#000000
;undefined;undefined;undefined
12;12;false;#000000
13;14;true;#000000
16;18;true;#000000
18;21;true;#000000
8;4;false;#000000
9;43;false;#000000
10;52;false;#000000
15;57;true;#000000
18;59;true;#000000
27;65;true;#000000
28;65;true;#000000
28;66;true;#000000
28;67;true;#000000
30;73;true;#000000
32;77;true;#000000
34;96;false;#000000
34;103;true;#000000
33;127;true;#000000
33;137;false;#000000
33;147;true;#000000
41;203;true;#000000
43;206;true;#000000
44;206;true;#000000
49;206;true;#000000
61;202;true;#000000
104;175;true;#000000
110;170;true;#000000
122;156;true;#000000
125;148;true;#000000
126;143;true;#000000
;undefined;undefined;undefined
133;23;false;#000000
144;134;false;#000000
143;134;true;#000000
84;163;false;#000000
84;175;true;#000000
84;202;true;#000000
110;265;false;#000000
143;265;true;#000000
163;265;true;#000000
224;265;false;#000000
238;255;true;#000000
246;246;true;#000000
281;198;false;#000000
265;157;true;#000000
193;235;false;#000000
193;249;true;#000000
461;333;false;#000000
481;322;true;#000000
492;310;true;#000000
493;301;true;#000000
434;222;true;#000000
;undefined;undefined;undefined
414;94;false;#000000
392;104;true;#000000
362;116;true;#000000
345;121;true;#000000
345;125;true;#000000
348;141;true;#000000
351;150;true;#000000
349;150;true;#000000
336;146;true;#000000
320;142;true;#000000
294;137;true;#000000
278;137;true;#000000
265;137;true;#000000
264;140;true;#000000
264;156;true;#000000
264;170;true;#000000
264;177;true;#000000
263;181;true;#000000
262;181;true;#000000
255;181;true;#000000
201;150;false;#000000
211;155;true;#000000
217;158;true;#000000
246;168;true;#000000
255;169;true;#000000
255;168;true;#000000
255;161;true;#000000
255;155;true;#000000
256;150;true;#000000
260;150;true;#000000
284;153;true;#000000
306;162;true;#000000
308;162;true;#000000
308;160;true;#000000
308;154;true;#000000
307;148;true;#000000
307;149;true;#000000
307;151;true;#000000
306;153;true;#000000
305;153;true;#000000
303;153;true;#000000
297;151;true;#000000
287;147;true;#000000
285;145;true;#000000
279;144;true;#000000
277;144;true;#000000
276;144;true;#000000
276;151;true;#000000
276;155;true;#000000
276;156;true;#000000
275;156;true;#000000
274;156;true;#000000
271;150;true;#000000
270;146;true;#000000
267;137;true;#000000
269;141;true;#000000
279;146;true;#000000
294;149;true;#000000
297;149;true;#000000
299;149;true;#000000
299;142;true;#000000
299;139;true;#000000
298;139;true;#000000
297;139;true;#000000
295;139;true;#000000
295;141;true;#000000
293;147;true;#000000
292;147;true;#000000
291;145;true;#000000
275;132;true;#000000
257;127;true;#000000
257;128;true;#000000
265;135;true;#000000
288;142;true;#000000
300;143;true;#000000
300;141;true;#000000
300;135;true;#000000
294;125;true;#000000
291;124;true;#000000
286;126;true;#000000
280;143;true;#000000
280;157;true;#000000
286;161;true;#000000
291;161;true;#000000
293;157;true;#000000
293;145;true;#000000
291;137;true;#000000
289;136;true;#000000
280;152;true;#000000
283;154;true;#000000
302;151;true;#000000
302;143;true;#000000
302;139;true;#000000
298;129;true;#000000
295;129;true;#000000
290;134;true;#000000
289;144;true;#000000
289;156;true;#000000
292;158;true;#000000
293;158;true;#000000
298;156;true;#000000
298;152;true;#000000
302;129;true;#000000
302;125;true;#000000
285;120;true;#000000
277;125;true;#000000
270;137;true;#000000
271;149;true;#000000
284;153;true;#000000
293;153;true;#000000
303;146;true;#000000
303;137;true;#000000
300;127;true;#000000
289;124;true;#000000
280;127;true;#000000
274;138;true;#000000
274;149;true;#000000
280;151;true;#000000
286;151;true;#000000
290;145;true;#000000
291;137;true;#000000
288;134;true;#000000
287;134;true;#000000
277;144;true;#000000
276;154;true;#000000
282;157;true;#000000
286;158;true;#000000
296;155;true;#000000
298;140;true;#000000
293;132;true;#000000
289;130;true;#000000
285;130;true;#000000
281;136;true;#000000
281;145;true;#000000
281;147;true;#000000
289;151;true;#000000
291;150;true;#000000
294;134;true;#000000
294;126;true;#000000
294;125;true;#000000
291;125;true;#000000
282;156;true;#000000
282;161;true;#000000
289;163;true;#000000
296;157;true;#000000
301;141;true;#000000
301;137;true;#000000
297;129;true;#000000
293;129;true;#000000
285;137;true;#000000
284;149;true;#000000
289;151;true;#000000
294;150;true;#000000
298;144;true;#000000
298;138;true;#000000
293;136;true;#000000
285;137;true;#000000
281;147;true;#000000
281;152;true;#000000
290;153;true;#000000
296;151;true;#000000
296;150;true;#000000
294;131;true;#000000
288;131;true;#000000
280;133;true;#000000
272;147;true;#000000
272;149;true;#000000
280;151;true;#000000
295;151;true;#000000
302;150;true;#000000
302;145;true;#000000
302;142;true;#000000
295;133;true;#000000
293;132;true;#000000
282;130;true;#000000
276;136;true;#000000
275;152;true;#000000
279;154;true;#000000
281;154;true;#000000
287;152;true;#000000
295;145;true;#000000
298;137;true;#000000
298;127;true;#000000
284;124;true;#000000
279;124;true;#000000
269;130;true;#000000
266;153;true;#000000
267;165;true;#000000
270;167;true;#000000
287;170;true;#000000
297;166;true;#000000
301;150;true;#000000
301;137;true;#000000
291;130;true;#000000
288;130;true;#000000
262;149;true;#000000
256;162;true;#000000
256;163;true;#000000
268;163;true;#000000
295;163;true;#000000
308;155;true;#000000
310;144;true;#000000
307;137;true;#000000
301;136;true;#000000
290;138;true;#000000
280;153;true;#000000
279;161;true;#000000
287;163;true;#000000
297;163;true;#000000
304;153;true;#000000
305;141;true;#000000
305;137;true;#000000
291;129;true;#000000
276;137;true;#000000
269;160;true;#000000
272;171;true;#000000
280;173;true;#000000
284;173;true;#000000
299;164;true;#000000
301;157;true;#000000
299;128;true;#000000
286;122;true;#000000
264;122;true;#000000
250;134;true;#000000
248;152;true;#000000
260;159;true;#000000
292;161;true;#000000
317;157;true;#000000
322;145;true;#000000
322;138;true;#000000
284;113;true;#000000
276;113;true;#000000
272;158;true;#000000
277;159;true;#000000
298;150;true;#000000
299;136;true;#000000
288;127;true;#000000
264;125;true;#000000
247;132;true;#000000
244;144;true;#000000
248;151;true;#000000
269;155;true;#000000
277;155;true;#000000
285;155;true;#000000
306;145;true;#000000
301;137;true;#000000
294;132;true;#000000
281;133;true;#000000
276;145;true;#000000
276;154;true;#000000
285;168;true;#000000
295;168;true;#000000
301;159;true;#000000
303;142;true;#000000
299;126;true;#000000
280;123;true;#000000
271;127;true;#000000
267;148;true;#000000
267;173;true;#000000
284;183;true;#000000
293;183;true;#000000
297;181;true;#000000
308;152;true;#000000
302;134;true;#000000
284;124;true;#000000
275;124;true;#000000
267;137;true;#000000
267;145;true;#000000
277;163;true;#000000
288;163;true;#000000
289;163;true;#000000
299;145;true;#000000
295;125;true;#000000
289;121;true;#000000
267;116;true;#000000
259;120;true;#000000
259;146;true;#000000
269;167;true;#000000
276;169;true;#000000
300;133;true;#000000
300;126;true;#000000
282;111;true;#000000
270;115;true;#000000
268;121;true;#000000
265;147;true;#000000
276;157;true;#000000
287;157;true;#000000
292;153;true;#000000
296;139;true;#000000
296;128;true;#000000
292;124;true;#000000
272;123;true;#000000
268;124;true;#000000
258;144;true;#000000
263;161;true;#000000
273;164;true;#000000
281;161;true;#000000
291;136;true;#000000
291;129;true;#000000
291;124;true;#000000
264;143;true;#000000
264;153;true;#000000
289;166;true;#000000
294;160;true;#000000
302;140;true;#000000
302;136;true;#000000
281;121;true;#000000
269;121;true;#000000
265;121;true;#000000
253;144;true;#000000
260;157;true;#000000
281;161;true;#000000
289;161;true;#000000
293;159;true;#000000
298;141;true;#000000
293;128;true;#000000
276;118;true;#000000
265;117;true;#000000
257;132;true;#000000
257;159;true;#000000
275;171;true;#000000
287;171;true;#000000
298;159;true;#000000
300;141;true;#000000
297;126;true;#000000
280;119;true;#000000
267;121;true;#000000
258;137;true;#000000
260;161;true;#000000
266;164;true;#000000
291;166;true;#000000
314;156;true;#000000
324;143;true;#000000
324;132;true;#000000
321;127;true;#000000
289;119;true;#000000
285;119;true;#000000
270;144;true;#000000
270;176;true;#000000
275;185;true;#000000
279;186;true;#000000
295;182;true;#000000
301;163;true;#000000
303;146;true;#000000
294;124;true;#000000
286;119;true;#000000
249;123;true;#000000
247;155;true;#000000
250;173;true;#000000
262;174;true;#000000
266;174;true;#000000
286;163;true;#000000
289;157;true;#000000
290;139;true;#000000
288;135;true;#000000
257;125;true;#000000
253;127;true;#000000
250;134;true;#000000
265;182;true;#000000
285;188;true;#000000
289;186;true;#000000
295;170;true;#000000
298;159;true;#000000
294;120;true;#000000
287;114;true;#000000
247;148;true;#000000
250;160;true;#000000
309;189;true;#000000
340;187;true;#000000
349;156;true;#000000
290;112;true;#000000
264;109;true;#000000
254;130;true;#000000
254;177;true;#000000
266;193;true;#000000
296;197;true;#000000
326;192;true;#000000
347;165;true;#000000
347;138;true;#000000
340;132;true;#000000
292;117;true;#000000
281;117;true;#000000
254;145;true;#000000
257;171;true;#000000
281;179;true;#000000
303;179;true;#000000
316;170;true;#000000
316;167;true;#000000
298;131;true;#000000
266;123;true;#000000
256;127;true;#000000
257;164;true;#000000
274;183;true;#000000
292;186;true;#000000
300;184;true;#000000
312;149;true;#000000
297;125;true;#000000
266;117;true;#000000
257;121;true;#000000
255;129;true;#000000
259;177;true;#000000
276;183;true;#000000
286;181;true;#000000
297;162;true;#000000
297;134;true;#000000
271;111;true;#000000
255;109;true;#000000
251;126;true;#000000
254;161;true;#000000
261;168;true;#000000
290;174;true;#000000
298;167;true;#000000
300;138;true;#000000
214;91;true;#000000
206;132;true;#000000
231;149;true;#000000
271;154;true;#000000
304;151;true;#000000
311;125;true;#000000
292;90;true;#000000
250;73;true;#000000
232;77;true;#000000
226;112;true;#000000
238;152;true;#000000
265;165;true;#000000
292;165;true;#000000
309;138;true;#000000
309;125;true;#000000
250;90;true;#000000
238;99;true;#000000
237;133;true;#000000
319;151;true;#000000
321;144;true;#000000
267;108;true;#000000
267;115;true;#000000
338;158;true;#000000
341;158;true;#000000
325;103;true;#000000
277;75;true;#000000
273;75;true;#000000
274;169;true;#000000
282;179;true;#000000
328;188;true;#000000
333;184;true;#000000
321;92;true;#000000
269;87;true;#000000
269;151;true;#000000
276;161;true;#000000
336;162;true;#000000
341;155;true;#000000
279;97;true;#000000
267;99;true;#000000
258;104;true;#000000
274;171;true;#000000
325;159;true;#000000
332;147;true;#000000
314;85;true;#000000
272;125;true;#000000
265;172;true;#000000
312;177;true;#000000
325;172;true;#000000
321;112;true;#000000
287;136;true;#000000
311;180;true;#000000
331;174;true;#000000
278;122;true;#000000
253;113;true;#000000
218;155;true;#000000
305;190;true;#000000
382;180;true;#000000
340;130;true;#000000
220;102;true;#000000
220;125;true;#000000
292;122;true;#000000
288;110;true;#000000
229;135;true;#000000
238;143;true;#000000
338;167;true;#000000
340;165;true;#000000
282;113;true;#000000
254;134;true;#000000
254;146;true;#000000
298;179;true;#000000
303;179;true;#000000
329;135;true;#000000
268;104;true;#000000
254;155;true;#000000
287;175;true;#000000
329;148;true;#000000
288;114;true;#000000
252;148;true;#000000
252;165;true;#000000
311;169;true;#000000
325;135;true;#000000
306;124;true;#000000
259;150;true;#000000
255;164;true;#000000
280;192;true;#000000
322;165;true;#000000
326;119;true;#000000
247;108;true;#000000
242;117;true;#000000
296;177;true;#000000
300;171;true;#000000
231;87;true;#000000
216;87;true;#000000
205;157;true;#000000
213;166;true;#000000
327;190;true;#000000
338;185;true;#000000
325;90;true;#000000
302;87;true;#000000
291;107;true;#000000
288;192;true;#000000
297;196;true;#000000
306;119;true;#000000
299;119;true;#000000
299;198;true;#000000
308;202;true;#000000
360;203;true;#000000
374;176;true;#000000
374;162;true;#000000
320;84;true;#000000
303;80;true;#000000
267;111;true;#000000
262;163;true;#000000
281;199;true;#000000
324;209;true;#000000
338;190;true;#000000
341;143;true;#000000
321;101;true;#000000
297;92;true;#000000
278;115;true;#000000
271;160;true;#000000
279;189;true;#000000
285;193;true;#000000
326;190;true;#000000
357;151;true;#000000
357;140;true;#000000
287;107;true;#000000
270;107;true;#000000
246;140;true;#000000
254;164;true;#000000
266;168;true;#000000
342;173;true;#000000
352;147;true;#000000
297;118;true;#000000
232;106;true;#000000
227;106;true;#000000
224;155;true;#000000
231;166;true;#000000
302;188;true;#000000
312;165;true;#000000
248;110;true;#000000
240;129;true;#000000
246;150;true;#000000
294;162;true;#000000
332;162;true;#000000
342;139;true;#000000
304;111;true;#000000
234;102;true;#000000
225;117;true;#000000
225;132;true;#000000
268;183;true;#000000
315;189;true;#000000
350;173;true;#000000
355;133;true;#000000
316;89;true;#000000
306;85;true;#000000
263;159;true;#000000
263;168;true;#000000
310;183;true;#000000
331;171;true;#000000
353;123;true;#000000
353;95;true;#000000
349;89;true;#000000
313;88;true;#000000
289;123;true;#000000
283;138;true;#000000
281;187;true;#000000
324;196;true;#000000
354;192;true;#000000
363;166;true;#000000
363;153;true;#000000
330;93;true;#000000
287;86;true;#000000
264;110;true;#000000
250;160;true;#000000
248;170;true;#000000
278;191;true;#000000
311;191;true;#000000
352;170;true;#000000
366;139;true;#000000
364;115;true;#000000
320;96;true;#000000
266;103;true;#000000
243;130;true;#000000
237;177;true;#000000
271;202;true;#000000
305;205;true;#000000
343;200;true;#000000
355;176;true;#000000
352;149;true;#000000
344;138;true;#000000
291;111;true;#000000
270;116;true;#000000
265;122;true;#000000
259;170;true;#000000
262;181;true;#000000
305;199;true;#000000
321;194;true;#000000
338;158;true;#000000
320;101;true;#000000
287;88;true;#000000
259;102;true;#000000
246;146;true;#000000
252;185;true;#000000
271;187;true;#000000
310;184;true;#000000
323;174;true;#000000
318;145;true;#000000
291;118;true;#000000
266;109;true;#000000
263;109;true;#000000
231;157;true;#000000
247;190;true;#000000
319;203;true;#000000
370;193;true;#000000
377;182;true;#000000
341;102;true;#000000
327;96;true;#000000
279;102;true;#000000
277;136;true;#000000
281;151;true;#000000
347;192;true;#000000
357;191;true;#000000
365;174;true;#000000
355;131;true;#000000
319;95;true;#000000
301;88;true;#000000
265;94;true;#000000
252;138;true;#000000
256;167;true;#000000
274;180;true;#000000
294;183;true;#000000
319;166;true;#000000
341;137;true;#000000
343;121;true;#000000
329;105;true;#000000
309;103;true;#000000
282;112;true;#000000
263;157;true;#000000
264;170;true;#000000
282;174;true;#000000
330;174;true;#000000
371;158;true;#000000
378;131;true;#000000
378;123;true;#000000
346;94;true;#000000
334;90;true;#000000
286;80;true;#000000
280;83;true;#000000
267;162;true;#000000
290;181;true;#000000
364;190;true;#000000
398;183;true;#000000
406;175;true;#000000
412;127;true;#000000
384;89;true;#000000
347;75;true;#000000
312;88;true;#000000
289;174;true;#000000
292;213;true;#000000
327;225;true;#000000
365;225;true;#000000
401;214;true;#000000
409;176;true;#000000
375;131;true;#000000
310;107;true;#000000
274;99;true;#000000
253;131;true;#000000
249;173;true;#000000
258;212;true;#000000
278;217;true;#000000
323;217;true;#000000
338;211;true;#000000
338;119;true;#000000
281;100;true;#000000
273;105;true;#000000
269;115;true;#000000
272;198;true;#000000
328;222;true;#000000
364;222;true;#000000
389;205;true;#000000
390;163;true;#000000
377;127;true;#000000
348;103;true;#000000
336;99;true;#000000
286;91;true;#000000
272;120;true;#000000
272;166;true;#000000
273;179;true;#000000
311;208;true;#000000
336;209;true;#000000
358;194;true;#000000
365;169;true;#000000
365;134;true;#000000
354;112;true;#000000
313;85;true;#000000
285;76;true;#000000
273;76;true;#000000
251;101;true;#000000
232;158;true;#000000
232;171;true;#000000
253;212;true;#000000
285;212;true;#000000
317;203;true;#000000
338;183;true;#000000
343;151;true;#000000
338;132;true;#000000
304;115;true;#000000
270;115;true;#000000
251;128;true;#000000
247;137;true;#000000
240;206;true;#000000
241;221;true;#000000
300;256;true;#000000
327;233;true;#000000
342;192;true;#000000
338;130;true;#000000
292;89;true;#000000
268;84;true;#000000
250;98;true;#000000
237;154;true;#000000
245;196;true;#000000
280;220;true;#000000
316;223;true;#000000
370;211;true;#000000
399;178;true;#000000
406;129;true;#000000
311;123;true;#000000
301;137;true;#000000
308;223;true;#000000
390;238;true;#000000
450;224;true;#000000
468;194;true;#000000
465;166;true;#000000
460;159;true;#000000
400;146;true;#000000
355;164;true;#000000
318;199;true;#000000
319;266;true;#000000
355;307;true;#000000
372;313;true;#000000
523;327;true;#000000
538;327;true;#000000
556;305;true;#000000
546;271;true;#000000
538;257;true;#000000
460;210;true;#000000
410;207;true;#000000
369;216;true;#000000
347;235;true;#000000
331;248;true;#000000
321;255;true;#000000
302;261;true;#000000
277;262;true;#000000
267;262;true;#000000
227;262;true;#000000
210;252;true;#000000
207;248;true;#000000
206;220;true;#000000
218;207;true;#000000
236;199;true;#000000
267;198;true;#000000
281;208;true;#000000
303;241;true;#000000
323;258;true;#000000
327;261;true;#000000
328;261;true;#000000
334;261;true;#000000
348;236;true;#000000
350;207;true;#000000
330;187;true;#000000
308;192;true;#000000
299;240;true;#000000
310;275;true;#000000
343;281;true;#000000
371;274;true;#000000
387;254;true;#000000
395;227;true;#000000
397;220;true;#000000
406;193;true;#000000
408;189;true;#000000
408;190;true;#000000
392;227;true;#000000
352;272;true;#000000
348;273;true;#000000
344;268;true;#000000
349;265;true;#000000
403;268;true;#000000
422;281;true;#000000
418;282;true;#000000
403;288;true;#000000
395;293;true;#000000
396;293;true;#000000
422;294;true;#000000
458;289;true;#000000
464;275;true;#000000
453;263;true;#000000
447;264;true;#000000
443;268;true;#000000
443;288;true;#000000
444;288;true;#000000
444;289;true;#000000
434;295;true;#000000
429;298;true;#000000
430;298;true;#000000
451;298;true;#000000
461;295;true;#000000
461;294;true;#000000
453;292;true;#000000
438;292;true;#000000
434;292;true;#000000
427;307;true;#000000
427;311;true;#000000
428;313;true;#000000
425;312;true;#000000
403;311;true;#000000
395;318;true;#000000
395;320;true;#000000
396;320;true;#000000
396;315;true;#000000
390;313;true;#000000
383;319;true;#000000
382;321;true;#000000
380;321;true;#000000
374;313;true;#000000
369;308;true;#000000
368;312;true;#000000
368;329;true;#000000
363;333;true;#000000
356;325;true;#000000
332;310;true;#000000
321;310;true;#000000
317;321;true;#000000
316;322;true;#000000
309;318;true;#000000
305;316;true;#000000
294;327;true;#000000
293;328;true;#000000
277;329;true;#000000
276;329;true;#000000
276;330;true;#000000
276;332;true;#000000
273;338;true;#000000
259;333;true;#000000
247;321;true;#000000
243;319;true;#000000
243;320;true;#000000
242;323;true;#000000
240;323;true;#000000
238;323;true;#000000
233;324;true;#000000
231;333;true;#000000
231;336;true;#000000
229;338;true;#000000
214;335;true;#000000
207;331;true;#000000
177;315;true;#000000
176;315;true;#000000
176;320;true;#000000
176;330;true;#000000
175;331;true;#000000
174;331;true;#000000
164;331;true;#000000
137;331;true;#000000
121;330;true;#000000
111;330;true;#000000
105;331;true;#000000
104;338;true;#000000
104;340;true;#000000
104;344;true;#000000
103;344;true;#000000
93;331;true;#000000
82;313;true;#000000
79;308;true;#000000
78;308;true;#000000
77;308;true;#000000
76;316;true;#000000
72;325;true;#000000
72;326;true;#000000
69;326;true;#000000
60;316;true;#000000
53;312;true;#000000
50;311;true;#000000
49;311;true;#000000
47;320;true;#000000
43;331;true;#000000
42;331;true;#000000
34;318;true;#000000
33;318;true;#000000
32;328;true;#000000
31;337;true;#000000
31;334;true;#000000
31;322;true;#000000
31;319;true;#000000
31;321;true;#000000
41;339;true;#000000
47;342;true;#000000
64;349;true;#000000
65;349;true;#000000
70;332;true;#000000
74;326;true;#000000
82;328;true;#000000
122;344;true;#000000
168;352;true;#000000
181;352;true;#000000
182;348;true;#000000
187;346;true;#000000
195;345;true;#000000
207;345;true;#000000
224;347;true;#000000
225;347;true;#000000
227;346;true;#000000
227;345;true;#000000
235;344;true;#000000
259;350;true;#000000
289;357;true;#000000
312;357;true;#000000
324;357;true;#000000
332;357;true;#000000
335;357;true;#000000
374;357;true;#000000
423;357;true;#000000
464;357;true;#000000
541;357;true;#000000
578;357;true;#000000
602;357;true;#000000
609;357;true;#000000
610;356;true;#000000
614;350;true;#000000
614;349;true;#000000
617;344;true;#000000
618;337;true;#000000
618;329;true;#000000
618;326;true;#000000
618;321;true;#000000
616;320;true;#000000
615;320;true;#000000
612;310;true;#000000
612;309;true;#000000
612;307;true;#000000
609;298;true;#000000
608;295;true;#000000
605;285;true;#000000
605;282;true;#000000
595;268;true;#000000
590;254;true;#000000
589;242;true;#000000
589;239;true;#000000
589;215;true;#000000
590;202;true;#000000
595;187;true;#000000
595;148;true;#000000
599;130;true;#000000
602;118;true;#000000
602;110;true;#000000
602;109;true;#000000
602;108;true;#000000
594;113;true;#000000
559;137;true;#000000
526;176;true;#000000
520;185;true;#000000
500;201;true;#000000
504;197;true;#000000
519;163;true;#000000
523;151;true;#000000
529;111;true;#000000
529;112;true;#000000
525;116;true;#000000
524;116;true;#000000
512;116;true;#000000
502;116;true;#000000
434;107;true;#000000
426;104;true;#000000
417;99;true;#000000
417;100;true;#000000
417;102;true;#000000
417;103;true;#000000
418;103;true;#000000
431;67;true;#000000
432;63;true;#000000
429;63;true;#000000
415;70;true;#000000
411;75;true;#000000
414;83;true;#000000
436;87;true;#000000
440;87;true;#000000
450;78;true;#000000
451;70;true;#000000
451;67;true;#000000
449;65;true;#000000
449;64;true;#000000
449;65;true;#000000
451;87;true;#000000
447;88;true;#000000
432;88;true;#000000
428;88;true;#000000
421;87;true;#000000
431;80;true;#000000
435;70;true;#000000
435;62;true;#000000
