;undefined;undefined;undefined
264;295;true;rgba(1,1,1,1)
253;279;true;rgba(1,1,1,1)
244;271;true;rgba(1,1,1,1)
237;264;true;rgba(1,1,1,1)
237;270;true;rgba(1,1,1,1)
243;289;true;rgba(1,1,1,1)
257;298;true;rgba(1,1,1,1)
262;300;true;rgba(1,1,1,1)
268;299;true;rgba(1,1,1,1)
271;287;true;rgba(1,1,1,1)
271;272;true;rgba(1,1,1,1)
269;261;true;rgba(1,1,1,1)
265;255;true;rgba(1,1,1,1)
263;255;true;rgba(1,1,1,1)
256;258;true;rgba(1,1,1,1)
247;270;true;rgba(1,1,1,1)
244;279;true;rgba(1,1,1,1)
244;287;true;rgba(1,1,1,1)
254;293;true;rgba(1,1,1,1)
258;293;true;rgba(1,1,1,1)
262;293;true;rgba(1,1,1,1)
265;286;true;rgba(1,1,1,1)
265;280;true;rgba(1,1,1,1)
264;272;true;rgba(1,1,1,1)
258;266;true;rgba(1,1,1,1)
251;265;true;rgba(1,1,1,1)
243;265;true;rgba(1,1,1,1)
241;265;true;rgba(1,1,1,1)
241;266;true;rgba(1,1,1,1)
241;267;true;rgba(1,1,1,1)
247;272;true;rgba(1,1,1,1)
254;274;true;rgba(1,1,1,1)
270;279;true;rgba(1,1,1,1)
276;282;true;rgba(1,1,1,1)
276;280;true;rgba(1,1,1,1)
274;276;true;rgba(1,1,1,1)
269;268;true;rgba(1,1,1,1)
267;265;true;rgba(1,1,1,1)
266;264;true;rgba(1,1,1,1)
267;265;true;rgba(1,1,1,1)
317;283;true;rgba(1,1,1,1)
380;299;true;rgba(1,1,1,1)
388;299;true;rgba(1,1,1,1)
385;282;true;rgba(1,1,1,1)
376;271;true;rgba(1,1,1,1)
347;251;true;rgba(1,1,1,1)
280;229;true;rgba(1,1,1,1)
235;227;true;rgba(1,1,1,1)
230;230;true;rgba(1,1,1,1)
233;244;true;rgba(1,1,1,1)
259;259;true;rgba(1,1,1,1)
315;277;true;rgba(1,1,1,1)
384;299;true;rgba(1,1,1,1)
418;299;true;rgba(1,1,1,1)
419;299;true;rgba(1,1,1,1)
392;291;true;rgba(1,1,1,1)
316;265;true;rgba(1,1,1,1)
234;237;true;rgba(1,1,1,1)
184;222;true;rgba(1,1,1,1)
180;221;true;rgba(1,1,1,1)
180;222;true;rgba(1,1,1,1)
229;252;true;rgba(1,1,1,1)
315;288;true;rgba(1,1,1,1)
392;309;true;rgba(1,1,1,1)
395;307;true;rgba(1,1,1,1)
394;303;true;rgba(1,1,1,1)
334;265;true;rgba(1,1,1,1)
309;257;true;rgba(1,1,1,1)
262;237;true;rgba(1,1,1,1)
260;237;true;rgba(1,1,1,1)
261;242;true;rgba(1,1,1,1)
296;263;true;rgba(1,1,1,1)
359;297;true;rgba(1,1,1,1)
408;315;true;rgba(1,1,1,1)
417;320;true;rgba(1,1,1,1)
402;312;true;rgba(1,1,1,1)
301;275;true;rgba(1,1,1,1)
254;254;true;rgba(1,1,1,1)
239;244;true;rgba(1,1,1,1)
239;245;true;rgba(1,1,1,1)
267;266;true;rgba(1,1,1,1)
287;277;true;rgba(1,1,1,1)
383;323;true;rgba(1,1,1,1)
388;324;true;rgba(1,1,1,1)
355;292;true;rgba(1,1,1,1)
247;214;true;rgba(1,1,1,1)
241;212;true;rgba(1,1,1,1)
264;239;true;rgba(1,1,1,1)
285;257;true;rgba(1,1,1,1)
310;278;true;rgba(1,1,1,1)
378;313;true;rgba(1,1,1,1)
381;314;true;rgba(1,1,1,1)
367;299;true;rgba(1,1,1,1)
337;277;true;rgba(1,1,1,1)
308;259;true;rgba(1,1,1,1)
291;250;true;rgba(1,1,1,1)
291;251;true;rgba(1,1,1,1)
314;275;true;rgba(1,1,1,1)
347;296;true;rgba(1,1,1,1)
382;322;true;rgba(1,1,1,1)
492;376;true;rgba(1,1,1,1)
522;377;true;rgba(1,1,1,1)
525;377;true;rgba(1,1,1,1)
518;355;true;rgba(1,1,1,1)
493;318;true;rgba(1,1,1,1)
481;298;true;rgba(1,1,1,1)
478;295;true;rgba(1,1,1,1)
484;299;true;rgba(1,1,1,1)
498;309;true;rgba(1,1,1,1)
506;320;true;rgba(1,1,1,1)
507;324;true;rgba(1,1,1,1)
502;320;true;rgba(1,1,1,1)
493;313;true;rgba(1,1,1,1)
473;301;true;rgba(1,1,1,1)
466;296;true;rgba(1,1,1,1)
464;296;true;rgba(1,1,1,1)
463;310;true;rgba(1,1,1,1)
463;330;true;rgba(1,1,1,1)
479;354;true;rgba(1,1,1,1)
473;338;true;rgba(1,1,1,1)
461;314;true;rgba(1,1,1,1)
456;308;true;rgba(1,1,1,1)
456;309;true;rgba(1,1,1,1)
469;343;true;rgba(1,1,1,1)
473;349;true;rgba(1,1,1,1)
474;350;true;rgba(1,1,1,1)
474;344;true;rgba(1,1,1,1)
474;322;true;rgba(1,1,1,1)
470;305;true;rgba(1,1,1,1)
468;299;true;rgba(1,1,1,1)
468;298;true;rgba(1,1,1,1)
468;299;true;rgba(1,1,1,1)
468;310;true;rgba(1,1,1,1)
472;320;true;rgba(1,1,1,1)
474;323;true;rgba(1,1,1,1)
475;323;true;rgba(1,1,1,1)
475;321;true;rgba(1,1,1,1)
469;312;true;rgba(1,1,1,1)
469;318;true;rgba(1,1,1,1)
469;322;true;rgba(1,1,1,1)
470;327;true;rgba(1,1,1,1)
470;325;true;rgba(1,1,1,1)
471;325;true;rgba(1,1,1,1)
473;327;true;rgba(1,1,1,1)
482;348;true;rgba(1,1,1,1)
495;366;true;rgba(1,1,1,1)
499;368;true;rgba(1,1,1,1)
500;368;true;rgba(1,1,1,1)
500;366;true;rgba(1,1,1,1)
500;358;true;rgba(1,1,1,1)
500;353;true;rgba(1,1,1,1)
499;349;true;rgba(1,1,1,1)
499;350;true;rgba(1,1,1,1)
499;356;true;rgba(1,1,1,1)
496;354;true;rgba(1,1,1,1)
493;348;true;rgba(1,1,1,1)
492;348;true;rgba(1,1,1,1)
491;348;true;rgba(1,1,1,1)
490;348;true;rgba(1,1,1,1)
489;348;true;rgba(1,1,1,1)
487;348;true;rgba(1,1,1,1)
486;347;true;rgba(1,1,1,1)
484;347;true;rgba(1,1,1,1)
481;347;true;rgba(1,1,1,1)
480;347;true;rgba(1,1,1,1)
479;347;true;rgba(1,1,1,1)
470;347;true;rgba(1,1,1,1)
463;347;true;rgba(1,1,1,1)
449;342;true;rgba(1,1,1,1)
443;341;true;rgba(1,1,1,1)
422;341;true;rgba(1,1,1,1)
418;341;true;rgba(1,1,1,1)
416;341;true;rgba(1,1,1,1)
416;340;true;rgba(1,1,1,1)
416;339;true;rgba(1,1,1,1)
417;339;true;rgba(1,1,1,1)
429;339;true;rgba(1,1,1,1)
444;339;true;rgba(1,1,1,1)
461;339;true;rgba(1,1,1,1)
462;339;true;rgba(1,1,1,1)
467;335;true;rgba(1,1,1,1)
470;333;true;rgba(1,1,1,1)
472;332;true;rgba(1,1,1,1)
473;332;true;rgba(1,1,1,1)
482;335;true;rgba(1,1,1,1)
488;340;true;rgba(1,1,1,1)
493;346;true;rgba(1,1,1,1)
494;350;true;rgba(1,1,1,1)
494;352;true;rgba(1,1,1,1)
493;352;true;rgba(1,1,1,1)
492;351;true;rgba(1,1,1,1)
474;343;true;rgba(1,1,1,1)
457;338;true;rgba(1,1,1,1)
445;332;true;rgba(1,1,1,1)
434;331;true;rgba(1,1,1,1)
430;331;true;rgba(1,1,1,1)
430;334;true;rgba(1,1,1,1)
430;335;true;rgba(1,1,1,1)
459;345;true;rgba(1,1,1,1)
480;345;true;rgba(1,1,1,1)
481;345;true;rgba(1,1,1,1)
481;346;true;rgba(1,1,1,1)
481;347;true;rgba(1,1,1,1)
479;355;true;rgba(1,1,1,1)
472;367;true;rgba(1,1,1,1)
469;376;true;rgba(1,1,1,1)
469;380;true;rgba(1,1,1,1)
471;387;true;rgba(1,1,1,1)
476;389;true;rgba(1,1,1,1)
481;390;true;rgba(1,1,1,1)
484;390;true;rgba(1,1,1,1)
487;389;true;rgba(1,1,1,1)
489;389;true;rgba(1,1,1,1)
488;389;true;rgba(1,1,1,1)
488;388;true;rgba(1,1,1,1)
488;387;true;rgba(1,1,1,1)
491;385;true;rgba(1,1,1,1)
493;385;true;rgba(1,1,1,1)
493;384;true;rgba(1,1,1,1)
490;385;true;rgba(1,1,1,1)
477;389;true;rgba(1,1,1,1)
477;390;true;rgba(1,1,1,1)
477;389;true;rgba(1,1,1,1)
482;387;true;rgba(1,1,1,1)
489;385;true;rgba(1,1,1,1)
493;385;true;rgba(1,1,1,1)
494;385;true;rgba(1,1,1,1)
494;384;true;rgba(1,1,1,1)
494;383;true;rgba(1,1,1,1)
483;382;true;rgba(1,1,1,1)
452;378;true;rgba(1,1,1,1)
434;375;true;rgba(1,1,1,1)
430;375;true;rgba(1,1,1,1)
428;374;true;rgba(1,1,1,1)
425;371;true;rgba(1,1,1,1)
424;369;true;rgba(1,1,1,1)
425;369;true;rgba(1,1,1,1)
431;373;true;rgba(1,1,1,1)
449;382;true;rgba(1,1,1,1)
463;387;true;rgba(1,1,1,1)
466;388;true;rgba(1,1,1,1)
465;385;true;rgba(1,1,1,1)
457;373;true;rgba(1,1,1,1)
446;360;true;rgba(1,1,1,1)
440;354;true;rgba(1,1,1,1)
430;349;true;rgba(1,1,1,1)
430;353;true;rgba(1,1,1,1)
430;357;true;rgba(1,1,1,1)
431;366;true;rgba(1,1,1,1)
433;370;true;rgba(1,1,1,1)
433;369;true;rgba(1,1,1,1)
430;361;true;rgba(1,1,1,1)
429;358;true;rgba(1,1,1,1)
428;356;true;rgba(1,1,1,1)
427;355;true;rgba(1,1,1,1)
425;359;true;rgba(1,1,1,1)
423;368;true;rgba(1,1,1,1)
423;372;true;rgba(1,1,1,1)
422;372;true;rgba(1,1,1,1)
421;372;true;rgba(1,1,1,1)
420;372;true;rgba(1,1,1,1)
420;373;true;rgba(1,1,1,1)
419;373;true;rgba(1,1,1,1)
418;372;true;rgba(1,1,1,1)
415;364;true;rgba(1,1,1,1)
410;352;true;rgba(1,1,1,1)
409;346;true;rgba(1,1,1,1)
409;345;true;rgba(1,1,1,1)
408;344;true;rgba(1,1,1,1)
409;347;true;rgba(1,1,1,1)
417;361;true;rgba(1,1,1,1)
423;368;true;rgba(1,1,1,1)
424;368;true;rgba(1,1,1,1)
423;368;true;rgba(1,1,1,1)
420;366;true;rgba(1,1,1,1)
409;357;true;rgba(1,1,1,1)
401;344;true;rgba(1,1,1,1)
399;340;true;rgba(1,1,1,1)
399;337;true;rgba(1,1,1,1)
398;335;true;rgba(1,1,1,1)
398;339;true;rgba(1,1,1,1)
400;343;true;rgba(1,1,1,1)
406;352;true;rgba(1,1,1,1)
409;355;true;rgba(1,1,1,1)
408;355;true;rgba(1,1,1,1)
406;353;true;rgba(1,1,1,1)
402;347;true;rgba(1,1,1,1)
397;336;true;rgba(1,1,1,1)
394;331;true;rgba(1,1,1,1)
394;329;true;rgba(1,1,1,1)
394;332;true;rgba(1,1,1,1)
394;337;true;rgba(1,1,1,1)
395;357;true;rgba(1,1,1,1)
398;363;true;rgba(1,1,1,1)
398;364;true;rgba(1,1,1,1)
398;363;true;rgba(1,1,1,1)
385;348;true;rgba(1,1,1,1)
370;335;true;rgba(1,1,1,1)
367;332;true;rgba(1,1,1,1)
369;336;true;rgba(1,1,1,1)
373;341;true;rgba(1,1,1,1)
380;349;true;rgba(1,1,1,1)
384;352;true;rgba(1,1,1,1)
384;351;true;rgba(1,1,1,1)
384;343;true;rgba(1,1,1,1)
381;333;true;rgba(1,1,1,1)
377;324;true;rgba(1,1,1,1)
377;322;true;rgba(1,1,1,1)
376;322;true;rgba(1,1,1,1)
376;328;true;rgba(1,1,1,1)
376;342;true;rgba(1,1,1,1)
375;349;true;rgba(1,1,1,1)
374;349;true;rgba(1,1,1,1)
375;349;true;rgba(1,1,1,1)
375;348;true;rgba(1,1,1,1)
382;332;true;rgba(1,1,1,1)
386;323;true;rgba(1,1,1,1)
388;317;true;rgba(1,1,1,1)
389;317;true;rgba(1,1,1,1)
390;317;true;rgba(1,1,1,1)
394;328;true;rgba(1,1,1,1)
403;341;true;rgba(1,1,1,1)
405;347;true;rgba(1,1,1,1)
405;348;true;rgba(1,1,1,1)
400;345;true;rgba(1,1,1,1)
392;339;true;rgba(1,1,1,1)
388;335;true;rgba(1,1,1,1)
387;334;true;rgba(1,1,1,1)
387;335;true;rgba(1,1,1,1)
387;339;true;rgba(1,1,1,1)
390;356;true;rgba(1,1,1,1)
391;364;true;rgba(1,1,1,1)
387;364;true;rgba(1,1,1,1)
377;364;true;rgba(1,1,1,1)
362;355;true;rgba(1,1,1,1)
360;353;true;rgba(1,1,1,1)
359;352;true;rgba(1,1,1,1)
359;351;true;rgba(1,1,1,1)
367;346;true;rgba(1,1,1,1)
376;341;true;rgba(1,1,1,1)
383;336;true;rgba(1,1,1,1)
387;334;true;rgba(1,1,1,1)
387;333;true;rgba(1,1,1,1)
397;331;true;rgba(1,1,1,1)
400;329;true;rgba(1,1,1,1)
403;328;true;rgba(1,1,1,1)
403;329;true;rgba(1,1,1,1)
403;332;true;rgba(1,1,1,1)
388;343;true;rgba(1,1,1,1)
374;348;true;rgba(1,1,1,1)
367;349;true;rgba(1,1,1,1)
339;356;true;rgba(1,1,1,1)
335;356;true;rgba(1,1,1,1)
336;356;true;rgba(1,1,1,1)
338;356;true;rgba(1,1,1,1)
350;353;true;rgba(1,1,1,1)
389;339;true;rgba(1,1,1,1)
391;331;true;rgba(1,1,1,1)
391;329;true;rgba(1,1,1,1)
386;332;true;rgba(1,1,1,1)
353;339;true;rgba(1,1,1,1)
318;340;true;rgba(1,1,1,1)
314;341;true;rgba(1,1,1,1)
315;341;true;rgba(1,1,1,1)
316;342;true;rgba(1,1,1,1)
326;342;true;rgba(1,1,1,1)
335;342;true;rgba(1,1,1,1)
359;342;true;rgba(1,1,1,1)
368;344;true;rgba(1,1,1,1)
368;345;true;rgba(1,1,1,1)
367;346;true;rgba(1,1,1,1)
351;349;true;rgba(1,1,1,1)
343;349;true;rgba(1,1,1,1)
319;349;true;rgba(1,1,1,1)
320;349;true;rgba(1,1,1,1)
324;350;true;rgba(1,1,1,1)
381;366;true;rgba(1,1,1,1)
380;366;true;rgba(1,1,1,1)
371;363;true;rgba(1,1,1,1)
357;359;true;rgba(1,1,1,1)
347;358;true;rgba(1,1,1,1)
350;361;true;rgba(1,1,1,1)
357;365;true;rgba(1,1,1,1)
386;374;true;rgba(1,1,1,1)
395;376;true;rgba(1,1,1,1)
397;376;true;rgba(1,1,1,1)
398;376;true;rgba(1,1,1,1)
399;376;true;rgba(1,1,1,1)
402;375;true;rgba(1,1,1,1)
403;375;true;rgba(1,1,1,1)
406;375;true;rgba(1,1,1,1)
415;381;true;rgba(1,1,1,1)
419;385;true;rgba(1,1,1,1)
425;391;true;rgba(1,1,1,1)
429;394;true;rgba(1,1,1,1)
430;394;true;rgba(1,1,1,1)
431;395;true;rgba(1,1,1,1)
430;395;true;rgba(1,1,1,1)
422;394;true;rgba(1,1,1,1)
409;389;true;rgba(1,1,1,1)
395;387;true;rgba(1,1,1,1)
392;386;true;rgba(1,1,1,1)
392;387;true;rgba(1,1,1,1)
395;388;true;rgba(1,1,1,1)
400;390;true;rgba(1,1,1,1)
418;395;true;rgba(1,1,1,1)
422;395;true;rgba(1,1,1,1)
421;395;true;rgba(1,1,1,1)
416;394;true;rgba(1,1,1,1)
402;390;true;rgba(1,1,1,1)
391;386;true;rgba(1,1,1,1)
387;385;true;rgba(1,1,1,1)
386;385;true;rgba(1,1,1,1)
375;381;true;rgba(1,1,1,1)
362;376;true;rgba(1,1,1,1)
353;373;true;rgba(1,1,1,1)
349;373;true;rgba(1,1,1,1)
347;373;true;rgba(1,1,1,1)
347;374;true;rgba(1,1,1,1)
355;378;true;rgba(1,1,1,1)
371;383;true;rgba(1,1,1,1)
385;389;true;rgba(1,1,1,1)
387;390;true;rgba(1,1,1,1)
388;390;true;rgba(1,1,1,1)
383;390;true;rgba(1,1,1,1)
351;390;true;rgba(1,1,1,1)
325;390;true;rgba(1,1,1,1)
324;390;true;rgba(1,1,1,1)
302;387;true;rgba(1,1,1,1)
296;387;true;rgba(1,1,1,1)
295;387;true;rgba(1,1,1,1)
294;387;true;rgba(1,1,1,1)
297;386;true;rgba(1,1,1,1)
301;385;true;rgba(1,1,1,1)
311;384;true;rgba(1,1,1,1)
317;384;true;rgba(1,1,1,1)
322;384;true;rgba(1,1,1,1)
335;384;true;rgba(1,1,1,1)
351;388;true;rgba(1,1,1,1)
358;389;true;rgba(1,1,1,1)
372;389;true;rgba(1,1,1,1)
373;389;true;rgba(1,1,1,1)
374;389;true;rgba(1,1,1,1)
368;389;true;rgba(1,1,1,1)
340;389;true;rgba(1,1,1,1)
317;389;true;rgba(1,1,1,1)
300;389;true;rgba(1,1,1,1)
293;389;true;rgba(1,1,1,1)
284;390;true;rgba(1,1,1,1)
281;390;true;rgba(1,1,1,1)
282;390;true;rgba(1,1,1,1)
284;390;true;rgba(1,1,1,1)
311;390;true;rgba(1,1,1,1)
351;390;true;rgba(1,1,1,1)
384;390;true;rgba(1,1,1,1)
391;390;true;rgba(1,1,1,1)
385;391;true;rgba(1,1,1,1)
332;391;true;rgba(1,1,1,1)
309;391;true;rgba(1,1,1,1)
313;391;true;rgba(1,1,1,1)
357;391;true;rgba(1,1,1,1)
398;391;true;rgba(1,1,1,1)
397;391;true;rgba(1,1,1,1)
385;391;true;rgba(1,1,1,1)
358;391;true;rgba(1,1,1,1)
341;391;true;rgba(1,1,1,1)
317;391;true;rgba(1,1,1,1)
317;390;true;rgba(1,1,1,1)
327;386;true;rgba(1,1,1,1)
349;385;true;rgba(1,1,1,1)
387;385;true;rgba(1,1,1,1)
402;385;true;rgba(1,1,1,1)
401;385;true;rgba(1,1,1,1)
399;385;true;rgba(1,1,1,1)
381;385;true;rgba(1,1,1,1)
349;385;true;rgba(1,1,1,1)
339;385;true;rgba(1,1,1,1)
329;385;true;rgba(1,1,1,1)
373;379;true;rgba(1,1,1,1)
371;379;true;rgba(1,1,1,1)
354;383;true;rgba(1,1,1,1)
310;396;true;rgba(1,1,1,1)
299;400;true;rgba(1,1,1,1)
261;412;true;rgba(1,1,1,1)
249;414;true;rgba(1,1,1,1)
246;414;true;rgba(1,1,1,1)
247;414;true;rgba(1,1,1,1)
251;414;true;rgba(1,1,1,1)
266;414;true;rgba(1,1,1,1)
294;414;true;rgba(1,1,1,1)
297;414;true;rgba(1,1,1,1)
297;412;true;rgba(1,1,1,1)
294;411;true;rgba(1,1,1,1)
286;411;true;rgba(1,1,1,1)
277;411;true;rgba(1,1,1,1)
273;411;true;rgba(1,1,1,1)
267;410;true;rgba(1,1,1,1)
265;409;true;rgba(1,1,1,1)
266;409;true;rgba(1,1,1,1)
277;406;true;rgba(1,1,1,1)
292;406;true;rgba(1,1,1,1)
308;403;true;rgba(1,1,1,1)
308;402;true;rgba(1,1,1,1)
308;401;true;rgba(1,1,1,1)
302;398;true;rgba(1,1,1,1)
282;396;true;rgba(1,1,1,1)
275;396;true;rgba(1,1,1,1)
264;396;true;rgba(1,1,1,1)
263;396;true;rgba(1,1,1,1)
264;396;true;rgba(1,1,1,1)
274;396;true;rgba(1,1,1,1)
293;396;true;rgba(1,1,1,1)
323;396;true;rgba(1,1,1,1)
325;396;true;rgba(1,1,1,1)
324;396;true;rgba(1,1,1,1)
316;396;true;rgba(1,1,1,1)
265;396;true;rgba(1,1,1,1)
250;396;true;rgba(1,1,1,1)
237;396;true;rgba(1,1,1,1)
233;396;true;rgba(1,1,1,1)
232;396;true;rgba(1,1,1,1)
229;395;true;rgba(1,1,1,1)
230;395;true;rgba(1,1,1,1)
232;395;true;rgba(1,1,1,1)
235;395;true;rgba(1,1,1,1)
242;394;true;rgba(1,1,1,1)
246;394;true;rgba(1,1,1,1)
287;394;true;rgba(1,1,1,1)
298;394;true;rgba(1,1,1,1)
299;394;true;rgba(1,1,1,1)
299;393;true;rgba(1,1,1,1)
285;387;true;rgba(1,1,1,1)
268;382;true;rgba(1,1,1,1)
238;372;true;rgba(1,1,1,1)
229;369;true;rgba(1,1,1,1)
205;356;true;rgba(1,1,1,1)
205;355;true;rgba(1,1,1,1)
205;353;true;rgba(1,1,1,1)
200;338;true;rgba(1,1,1,1)
190;329;true;rgba(1,1,1,1)
188;328;true;rgba(1,1,1,1)
187;328;true;rgba(1,1,1,1)
186;328;true;rgba(1,1,1,1)
182;329;true;rgba(1,1,1,1)
178;331;true;rgba(1,1,1,1)
178;332;true;rgba(1,1,1,1)
178;333;true;rgba(1,1,1,1)
178;334;true;rgba(1,1,1,1)
178;335;true;rgba(1,1,1,1)
177;337;true;rgba(1,1,1,1)
175;341;true;rgba(1,1,1,1)
174;342;true;rgba(1,1,1,1)
172;342;true;rgba(1,1,1,1)
170;344;true;rgba(1,1,1,1)
169;344;true;rgba(1,1,1,1)
167;344;true;rgba(1,1,1,1)
161;347;true;rgba(1,1,1,1)
158;348;true;rgba(1,1,1,1)
152;348;true;rgba(1,1,1,1)
146;348;true;rgba(1,1,1,1)
144;348;true;rgba(1,1,1,1)
143;348;true;rgba(1,1,1,1)
143;347;true;rgba(1,1,1,1)
146;345;true;rgba(1,1,1,1)
155;339;true;rgba(1,1,1,1)
157;338;true;rgba(1,1,1,1)
165;334;true;rgba(1,1,1,1)
166;333;true;rgba(1,1,1,1)
167;333;true;rgba(1,1,1,1)
169;332;true;rgba(1,1,1,1)
171;332;true;rgba(1,1,1,1)
172;331;true;rgba(1,1,1,1)
174;331;true;rgba(1,1,1,1)
177;331;true;rgba(1,1,1,1)
180;331;true;rgba(1,1,1,1)
185;331;true;rgba(1,1,1,1)
186;330;true;rgba(1,1,1,1)
188;330;true;rgba(1,1,1,1)
189;332;true;rgba(1,1,1,1)
192;337;true;rgba(1,1,1,1)
193;344;true;rgba(1,1,1,1)
193;345;true;rgba(1,1,1,1)
193;346;true;rgba(1,1,1,1)
192;346;true;rgba(1,1,1,1)
191;346;true;rgba(1,1,1,1)
188;348;true;rgba(1,1,1,1)
186;349;true;rgba(1,1,1,1)
184;349;true;rgba(1,1,1,1)
182;350;true;rgba(1,1,1,1)
173;350;true;rgba(1,1,1,1)
165;348;true;rgba(1,1,1,1)
163;348;true;rgba(1,1,1,1)
163;347;true;rgba(1,1,1,1)
162;347;true;rgba(1,1,1,1)
161;347;true;rgba(1,1,1,1)
162;347;true;rgba(1,1,1,1)
168;347;true;rgba(1,1,1,1)
174;346;true;rgba(1,1,1,1)
177;345;true;rgba(1,1,1,1)
180;343;true;rgba(1,1,1,1)
181;342;true;rgba(1,1,1,1)
182;342;true;rgba(1,1,1,1)
183;341;true;rgba(1,1,1,1)
185;340;true;rgba(1,1,1,1)
187;339;true;rgba(1,1,1,1)
188;338;true;rgba(1,1,1,1)
190;338;true;rgba(1,1,1,1)
189;338;true;rgba(1,1,1,1)
186;339;true;rgba(1,1,1,1)
183;340;true;rgba(1,1,1,1)
181;341;true;rgba(1,1,1,1)
180;341;true;rgba(1,1,1,1)
178;342;true;rgba(1,1,1,1)
178;343;true;rgba(1,1,1,1)
175;344;true;rgba(1,1,1,1)
173;346;true;rgba(1,1,1,1)
164;351;true;rgba(1,1,1,1)
163;352;true;rgba(1,1,1,1)
162;352;true;rgba(1,1,1,1)
155;356;true;rgba(1,1,1,1)
154;356;true;rgba(1,1,1,1)
154;357;true;rgba(1,1,1,1)
153;357;true;rgba(1,1,1,1)
152;358;true;rgba(1,1,1,1)
151;359;true;rgba(1,1,1,1)
151;361;true;rgba(1,1,1,1)
151;364;true;rgba(1,1,1,1)
154;368;true;rgba(1,1,1,1)
156;369;true;rgba(1,1,1,1)
158;371;true;rgba(1,1,1,1)
160;372;true;rgba(1,1,1,1)
160;373;true;rgba(1,1,1,1)
162;374;true;rgba(1,1,1,1)
165;380;true;rgba(1,1,1,1)
174;386;true;rgba(1,1,1,1)
178;390;true;rgba(1,1,1,1)
178;389;true;rgba(1,1,1,1)
178;388;true;rgba(1,1,1,1)
177;386;true;rgba(1,1,1,1)
175;385;true;rgba(1,1,1,1)
169;379;true;rgba(1,1,1,1)
167;376;true;rgba(1,1,1,1)
164;371;true;rgba(1,1,1,1)
162;369;true;rgba(1,1,1,1)
161;362;true;rgba(1,1,1,1)
159;359;true;rgba(1,1,1,1)
158;359;true;rgba(1,1,1,1)
161;364;true;rgba(1,1,1,1)
170;378;true;rgba(1,1,1,1)
170;377;true;rgba(1,1,1,1)
166;368;true;rgba(1,1,1,1)
164;365;true;rgba(1,1,1,1)
154;350;true;rgba(1,1,1,1)
150;345;true;rgba(1,1,1,1)
150;347;true;rgba(1,1,1,1)
157;371;true;rgba(1,1,1,1)
159;373;true;rgba(1,1,1,1)
159;371;true;rgba(1,1,1,1)
155;365;true;rgba(1,1,1,1)
154;363;true;rgba(1,1,1,1)
154;376;true;rgba(1,1,1,1)
156;382;true;rgba(1,1,1,1)
147;357;true;rgba(1,1,1,1)
144;353;true;rgba(1,1,1,1)
142;348;true;rgba(1,1,1,1)
146;368;true;rgba(1,1,1,1)
147;370;true;rgba(1,1,1,1)
151;371;true;rgba(1,1,1,1)
148;371;true;rgba(1,1,1,1)
137;362;true;rgba(1,1,1,1)
136;362;true;rgba(1,1,1,1)
129;360;true;rgba(1,1,1,1)
123;358;true;rgba(1,1,1,1)
122;357;true;rgba(1,1,1,1)
109;353;true;rgba(1,1,1,1)
106;352;true;rgba(1,1,1,1)
93;348;true;rgba(1,1,1,1)
90;346;true;rgba(1,1,1,1)
93;348;true;rgba(1,1,1,1)
113;355;true;rgba(1,1,1,1)
134;362;true;rgba(1,1,1,1)
135;362;true;rgba(1,1,1,1)
136;362;true;rgba(1,1,1,1)
136;363;true;rgba(1,1,1,1)
136;362;true;rgba(1,1,1,1)
123;357;true;rgba(1,1,1,1)
108;353;true;rgba(1,1,1,1)
102;351;true;rgba(1,1,1,1)
102;350;true;rgba(1,1,1,1)
105;350;true;rgba(1,1,1,1)
117;354;true;rgba(1,1,1,1)
125;358;true;rgba(1,1,1,1)
168;368;true;rgba(1,1,1,1)
167;368;true;rgba(1,1,1,1)
162;368;true;rgba(1,1,1,1)
134;368;true;rgba(1,1,1,1)
103;360;true;rgba(1,1,1,1)
97;358;true;rgba(1,1,1,1)
97;357;true;rgba(1,1,1,1)
99;359;true;rgba(1,1,1,1)
108;363;true;rgba(1,1,1,1)
146;376;true;rgba(1,1,1,1)
150;377;true;rgba(1,1,1,1)
149;377;true;rgba(1,1,1,1)
122;366;true;rgba(1,1,1,1)
114;364;true;rgba(1,1,1,1)
96;360;true;rgba(1,1,1,1)
97;362;true;rgba(1,1,1,1)
104;369;true;rgba(1,1,1,1)
116;376;true;rgba(1,1,1,1)
116;375;true;rgba(1,1,1,1)
113;370;true;rgba(1,1,1,1)
108;367;true;rgba(1,1,1,1)
98;359;true;rgba(1,1,1,1)
98;360;true;rgba(1,1,1,1)
105;365;true;rgba(1,1,1,1)
106;366;true;rgba(1,1,1,1)
105;366;true;rgba(1,1,1,1)
99;364;true;rgba(1,1,1,1)
97;363;true;rgba(1,1,1,1)
97;366;true;rgba(1,1,1,1)
100;373;true;rgba(1,1,1,1)
101;374;true;rgba(1,1,1,1)
100;374;true;rgba(1,1,1,1)
90;367;true;rgba(1,1,1,1)
87;363;true;rgba(1,1,1,1)
87;362;true;rgba(1,1,1,1)
87;367;true;rgba(1,1,1,1)
97;380;true;rgba(1,1,1,1)
105;385;true;rgba(1,1,1,1)
120;395;true;rgba(1,1,1,1)
107;386;true;rgba(1,1,1,1)
105;384;true;rgba(1,1,1,1)
106;390;true;rgba(1,1,1,1)
115;410;true;rgba(1,1,1,1)
118;417;true;rgba(1,1,1,1)
